time,altitude,phase_angle,airspeed,ergy
5736896.79429429,733.552451764001,10.0854158948034,3.00842150340202,7189
5736897.79429427,731.213013621978,10.0855604391829,2.02672145561716,7164
5736898.79429424,729.398409608984,10.0857213913618,1.92619579324786,7146
5736899.79429422,727.956128741149,10.0859295952708,1.82393724063703,7132
5736900.7942942,726.823533197748,10.086153863765,1.41501863223807,7120
5736901.79429418,725.9210902825,10.0863863701229,0.977315673808816,7111
5736902.79429415,725.187016743468,10.0865955691871,0.600139402205567,7103
5736903.79429413,724.632479148102,10.0867674382724,0.769406777411442,7098
5736904.79429411,724.202700981288,10.0869099010357,0.362581838204007,7093
5736905.79429409,723.964238277404,10.0870358597722,0.36504515454622,7091
5736906.79429406,723.937547541456,10.0871133042258,0.0155620540660457,7091
time,altitude,phase_angle,airspeed,ergy
time,altitude,phase_angle,airspeed,ergy
5735517.06299083,71116.4655333183,-130.557792049094,2098.11401216481,2824553
5735527.06299061,71124.6577815488,-132.348998382266,2098.05612540008,2824495
5735537.06299039,71141.2708879192,-134.140109381764,2096.95340781724,2822313
5735547.08299016,71154.6519122854,-135.930556019693,2092.85456513859,2813831
5735557.14298994,71164.2346249104,-137.727891405526,2092.81938374336,2813832
5735567.46031898,71169.1424337763,-139.581876842534,2092.80081412778,2813832
5735577.30031899,71169.1805843593,-141.339851654191,2092.79976043215,2813830
5735587.24410803,71166.3307320721,-143.109231303872,2092.80980144842,2813828
5735597.33898104,71159.8757773978,-144.916348721228,2092.8333056063,2813827
5735607.11898098,71149.770999909,-146.663685417214,2092.87014572031,2813824
5735617.19898091,71135.6799207921,-148.464691910466,2092.92172282847,2813822
5735627.27898084,71117.8757505232,-150.265791533828,2092.98705504754,2813819
5735637.18502574,71097.1046743687,-152.032346042086,2093.06336472489,2813816
5735647.10502575,71073.0777069972,-153.805096442153,2093.15213556013,2813813
5735657.22502576,71044.9386496841,-155.613741067343,2093.25617572702,2813810
5735667.14502576,71013.8310129348,-157.386812570725,2093.37124738182,2813807
5735677.06502577,70979.2703072024,-159.160073407486,2093.49915668942,2813804
5735687.18502578,70940.4951686432,-160.96930116311,2093.64272167126,2813800
5735697.10502579,70899.0818484533,-162.743004818317,2093.79610715396,2813796
5735707.2250258,70853.4097097393,-164.552724916553,2093.96532213861,2813792
5735717.14502581,70805.3356825034,-166.326950443367,2094.14348311133,2813788
5735727.06502582,70753.8801377292,-168.101462856384,2094.33361759542,2813782
5735737.14502583,70697.5833320476,-169.904909348156,2094.538855463,2813770
5735747.13554814,70640.2296776902,-171.689096726778,2094.75205332409,2813768
