time,facing_dot_north
5732790.12199436,0.00755608823743015
5732790.22199436,0.00756537407683756
5732790.32199435,0.00757447021886958
5732790.42199435,0.00758382400811204
5732790.52199435,0.00759526002673663
5732790.62199435,0.00760352229732693
5732790.72199434,0.0076143543484205
5732790.82199434,0.00762475804794247
5732790.92199434,0.00763345293983338
5732791.02199434,0.00764321755045008
5732791.12199434,0.00764666534694288
5732791.22199433,0.0076568156334571
5732791.32199433,0.00765812200390702
5732791.42199433,0.00765994614240062
5732791.52199433,0.00766493604464052
5732791.62199432,0.0076625901522978
5732791.72199432,0.00765965678536742
5732791.82199432,0.00765854673957359
5732791.92199432,0.00765420642963409
5732792.02199432,0.0076483851626362
5732792.12199431,0.00764196169860225
5732792.22199431,0.00763371271994698
5732792.32199431,0.00762647641198558
5732792.42199431,0.00761725195773808
5732792.5219943,0.00760944182922164
5732792.6219943,0.00760061643775803
5732792.7219943,0.00759068760124476
5732792.8219943,0.00758369290008897
5732792.9219943,0.0075753276254296
5732793.02199429,0.00756823116375098
5732793.12199429,0.0075620530757426
5732793.22199429,0.00755642071568401
5732793.32199429,0.00755095456398987
5732793.42199428,0.00755010680415487
5732793.52199428,0.00754789375935293
5732793.62199428,0.00754623474991743
5732793.72199428,0.00754784158550014
5732793.82199427,0.00754880343001551
5732793.92199427,0.00755052984334578
5732794.02199427,0.00755515089306859
5732794.12199427,0.00755757190999754
5732794.22199427,0.00756345650355823
5732794.32199426,0.00756728703506207
5732794.42199426,0.00757423279274084
5732794.52199426,0.00757935495849928
5732794.62199426,0.00758433619543998
5732794.72199425,0.00758933928454338
5732794.82199425,0.00759624033187141
5732794.92199425,0.00759926348401029
5732795.02199425,0.00760402682420276
5732795.12199425,0.00760766901238214
5732795.22199424,0.00761081007362842
5732795.32199424,0.00761118085665064
5732795.42199424,0.00761324954866063
5732795.52199424,0.00761400797803926
5732795.62199423,0.00761293731378345
5732795.72199423,0.00761168020245185
5732795.82199423,0.00760860409155925
5732795.92199423,0.00760665777741378
5732796.02199423,0.00760254535201701
5732796.12199422,0.00760094762554049
5732796.22199422,0.00759635594464419
5732796.32199422,0.00759102920628578
5732796.42199422,0.00758566665073407
5732796.52199421,0.00758186848882299
5732796.62199421,0.00757529545311778
5732796.72199421,0.0075716703278004
5732796.82199421,0.00756763558639002
5732796.92199421,0.00756300447028872
5732797.0219942,0.00755964103365581
5732797.1219942,0.00755514445639905
5732797.2219942,0.00755374473694973
5732797.3219942,0.0075512754947326
5732797.42199419,0.00755239895347687
5732797.52199419,0.00754732408236832
5732797.62199419,0.0075496339801406
5732797.72199419,0.0075498319442332
5732797.82199419,0.00755023881404321
5732797.92199418,0.00755356959526362
5732798.02199418,0.00755367340178216
5732798.12199418,0.00755716184375757
5732798.22199418,0.00755883964777082
5732798.32199417,0.00756348107516715
5732798.42199417,0.0075637923341836
5732798.52199417,0.0075684725484403
5732798.62199417,0.00757198970897255
5732798.72199417,0.00757318140660328
5732798.82199416,0.00757874674415038
5732798.92199416,0.00757792054988175
5732799.02199416,0.00758076121760773
5732799.12199416,0.00758217762095555
5732799.22199415,0.00758482253989882
5732799.32199415,0.00758315208811756
5732799.42199415,0.00758475570173143
5732799.52199415,0.00758562599221708
5732799.62199415,0.00758276371589895
5732799.72199414,0.00758229356021233
5732799.82199414,0.00758148324696972
5732799.92199414,0.00757993788348321
5732800.02199414,0.00757765141808131
5732800.12199413,0.0075744835970713
5732800.22199413,0.00757276200237256
5732800.32199413,0.00757086586106658
5732800.42199413,0.00756803048702421
5732800.52199413,0.00756350938655788
5732800.62199412,0.00756134126717956
5732800.72199412,0.00756023080491474
5732800.82199412,0.00755637210517905
5732800.92199412,0.00755536439214825
5732801.02199411,0.00755439604628928
5732801.12199411,0.00755021361327179
5732801.22199411,0.00755036954870172
5732801.32199411,0.00754837395711087
5732801.42199411,0.0075504621411646
5732801.5219941,0.00754698687690656
5732801.6219941,0.0075478030865715
5732801.7219941,0.00754974697284845
5732801.8219941,0.00754802883936215
5732801.92199409,0.00754921338988844
5732802.02199409,0.00755270728427776
5732802.12199409,0.00755124749320081
5732802.22199409,0.00755359255519474
5732802.32199408,0.00755687862998059
5732802.42199408,0.00755841545445545
5732802.52199408,0.00755832490939145
5732802.62199408,0.00756003064993304
5732802.72199408,0.00756382832048063
5732802.82199407,0.00756250215779081
5732802.92199407,0.00756429412874444
5732803.02199407,0.00756723886949905
5732803.12199407,0.00756504606915048
5732803.22199406,0.00756642444695853
5732803.32199406,0.0075682070764179
5732803.42199406,0.00756574159437178
5732803.52199406,0.00756730848401007
5732803.62199406,0.0075653103097264
5732803.72199405,0.00756590573233027
5732803.82199405,0.00756417555223353
5732803.92199405,0.00756458387403573
5732804.02199405,0.00756080462522839
5732804.12199404,0.00756090533601843
5732804.22199404,0.00755911305288254
5732804.32199404,0.00755680199176978
5732804.42199404,0.00755597899273251
5732804.52199404,0.00755485367856733
5732804.62199403,0.00755212862344574
5732804.72199403,0.00755166330078223
5732804.82199403,0.00754978458254044
5732804.92199403,0.0075502978424527
5732805.02199402,0.00754741439820488
5732805.12199402,0.00754729555723967
5732805.22199402,0.00754800952675118
5732805.32199402,0.00754799939267281
5732805.42199402,0.00754581104885208
5732805.52199401,0.00754639979259874
5732805.62199401,0.00754821077237016
5732805.72199401,0.00754588796725089
5732805.82199401,0.00754673245797359
5732805.921994,0.00754793946174147
5732806.021994,0.00754915231636037
5732806.121994,0.00754916189981144
5732806.221994,0.00755001561034304
5732806.321994,0.00754943594254081
5732806.42199399,0.00755226961112333
5732806.52199399,0.00755132729062327
5732806.62199399,0.00755439635337791
5732806.72199399,0.00755462380347758
5732806.82199398,0.00755528149097567
5732806.92199398,0.00755536765786541
5732807.02199398,0.0075561794526298
5732807.12199398,0.00755849436821317
5732807.22199398,0.0075575508187057
5732807.32199397,0.0075567674930331
5732807.42199397,0.00755711590499198
5732807.52199397,0.00755639077081919
5732807.62199397,0.00755800319672013
5732807.72199396,0.00755470818586871
5732807.82199396,0.00755655310465082
5732807.92199396,0.00755284679107259
5732808.02199396,0.00755384519019634
5732808.12199396,0.00755088100027806
5732808.22199395,0.00755086833782458
5732808.32199395,0.00755115044213038
5732808.42199395,0.00754791438761771
5732808.52199395,0.00754780155597973
5732808.62199394,0.00754795129618825
5732808.72199394,0.00754663696880107
5732808.82199394,0.00754509082305258
5732808.92199394,0.00754595196975212
5732809.02199394,0.00754530108796477
5732809.12199393,0.00754361248838489
5732809.22199393,0.00754552334508813
5732809.32199393,0.00754330855090311
5732809.42199393,0.00754661639790038
5732809.52199392,0.00754398066115977
5732809.62199392,0.00754506107342072
5732809.72199392,0.00754495770606112
5732809.82199392,0.00754641739987739
5732809.92199392,0.00754498226377115
5732810.02199391,0.00754727984996495
5732810.12199391,0.00754568462966798
5732810.22199391,0.00754671144101328
5732810.32199391,0.00754786001348905
5732810.4219939,0.0075466537859865
5732810.5219939,0.00754872004689937
5732810.6219939,0.00754741318140348
5732810.7219939,0.00754762090300312
5732810.82199389,0.00754822166726549
5732810.92199389,0.0075498796418628
5732811.02199389,0.0075492718530596
5732811.12199389,0.00754874195288848
5732811.22199389,0.00754864100974329
5732811.32199388,0.00754982467268175
5732811.42199388,0.00754773138148303
5732811.52199388,0.00754977714505788
5732811.62199388,0.00754801873723079
5732811.72199387,0.00754767464112707
5732811.82199387,0.00754853463217103
5732811.92199387,0.00754633574386834
5732812.02199387,0.00754780075577889
5732812.12199387,0.00754535185105557
5732812.22199386,0.00754505488173031
5732812.32199386,0.00754563564679709
5732812.42199386,0.00754563417163087
5732812.52199386,0.00754334254092027
5732812.62199385,0.00754363731704318
5732812.72199385,0.00754303359595434
5732812.82199385,0.00754367183162756
5732812.92199385,0.00754166109618747
5732813.02199385,0.00754333244606498
5732813.12199384,0.00754143711928246
5732813.22199384,0.00754149218864358
5732813.32199384,0.00754257958783384
5732813.42199384,0.00754312595344387
5732813.52199383,0.00754131121263144
5732813.62199383,0.00754218624443895
5732813.72199383,0.00754363289915841
5732813.82199383,0.00754363590366527
5732813.92199383,0.00754267092734397
5732814.02199382,0.00754362250583233
5732814.12199382,0.00754428507406701
5732814.22199382,0.00754440187089569
5732814.32199382,0.00754473040780325
5732814.42199381,0.0075469014409204
5732814.52199381,0.00754579772828279
5732814.62199381,0.00754532216920401
5732814.72199381,0.00754590998293887
5732814.82199381,0.00754608742382097
5732814.9219938,0.00754597483034715
5732815.0219938,0.00754719014228124
5732815.1219938,0.00754529441555934
5732815.2219938,0.00754594473364237
5732815.32199379,0.00754542315916976
5732815.42199379,0.00754500658239168
5732815.52199379,0.00754585154515158
5732815.62199379,0.00754390922259261
5732815.72199379,0.00754482518424589
5732815.82199378,0.0075442705983617
5732815.92199378,0.00754280737660586
5732816.02199378,0.00754436605950861
5732816.12199378,0.0075423900760398
5732816.22199377,0.00754281877193414
5732816.32199377,0.00754232984651514
5732816.42199377,0.00754417125310265
5732816.52199377,0.00754259915558314
5732816.62199377,0.00754123872258109
5732816.72199376,0.00754217119722181
5732816.82199376,0.00754165891947752
5732816.92199376,0.00754189649592143
5732817.02199376,0.00754171705414926
5732817.12199375,0.00754286026623525
5732817.22199375,0.00754077989560838
5732817.32199375,0.00754335271696519
5732817.42199375,0.00754139500328788
5732817.52199375,0.0075420511187248
5732817.62199374,0.00754238438407076
5732817.72199374,0.00754225961671385
5732817.82199374,0.00754171718067056
5732817.92199374,0.00754443296054044
5732818.02199373,0.00754177004360847
5732818.12199373,0.00754248736302051
5732818.22199373,0.00754219373681252
5732818.32199373,0.00754364811422732
5732818.42199373,0.0075419552482994
5732818.52199372,0.00754280756648879
5732818.62199372,0.00754323909906923
5732818.72199372,0.00754266716968229
5732818.82199372,0.00754399407199432
5732818.92199371,0.00754235459582715
5732819.02199371,0.00754343339917088
5732819.12199371,0.00754296745388531
5732819.22199371,0.00754493401740224
5732819.3219937,0.00754316294464298
5732819.4219937,0.00754365530945939
5732819.5219937,0.00754382584829022
5732819.6219937,0.00754311695788356
5732819.7219937,0.00754322608970817
5732819.82199369,0.00754508138539772
5732819.92199369,0.00754230185303974
5732820.02199369,0.00754231256541431
5732820.12199369,0.00754208320335985
5732820.22199368,0.00754185890972068
5732820.32199368,0.00754147355397854
5732820.42199368,0.00754072445054478
5732820.52199368,0.00754255574302649
5732820.62199368,0.00753916830344166
5732820.72199367,0.00754128187109562
5732820.82199367,0.00753931929109271
5732820.92199367,0.00754058857970985
5732821.02199367,0.00753908814923627
5732821.12199366,0.0075397283321499
5732821.22199366,0.00753976065144167
5732821.32199366,0.00753978398181226
5732821.42199366,0.00754112218355077
5732821.52199366,0.00753945046543202
5732821.62199365,0.00754013857820857
5732821.72199365,0.00754020295275769
5732821.82199365,0.00754169792575925
5732821.92199365,0.00754024155091348
5732822.02199364,0.00754048485845206
5732822.12199364,0.00754080483614534
5732822.22199364,0.00754083206868145
5732822.32199364,0.00754215350104098
5732822.42199364,0.00754067960938541
5732822.52199363,0.00754114528984853
5732822.62199363,0.00754119851893822
5732822.72199363,0.00754224334757867
5732822.82199363,0.00754047889628915
5732822.92199362,0.00754150361569318
5732823.02199362,0.00754125306888625
5732823.12199362,0.00754133531684774
5732823.22199362,0.00754290948145085
5732823.32199362,0.00754110276472019
5732823.42199361,0.00754149461741692
5732823.52199361,0.00754152399190443
5732823.62199361,0.0075414397903856
5732823.72199361,0.00754059934755304
5732823.8219936,0.00754078097515027
5732823.9219936,0.00754029736483514
5732824.0219936,0.00754022889253028
5732824.1219936,0.00753963445590418
5732824.2219936,0.00754027061363766
5732824.32199359,0.00754023320669886
5732824.42199359,0.007538078663084
5732824.52199359,0.0075391424125735
5732824.62199359,0.00753989708497687
5732824.72199358,0.00753827081007469
5732824.82199358,0.00753920596929719
5732824.92199358,0.00753915359050492
5732825.02199358,0.00753934769904565
5732825.12199358,0.00753909875964977
5732825.22199357,0.007540675627973
5732825.32199357,0.00753912563728289
5732825.42199357,0.00753980662571604
5732825.52199357,0.00753995662133042
5732825.62199356,0.00754002833501909
5732825.72199356,0.00753984230376877
5732825.82199356,0.00753977391943834
5732825.92199356,0.00753970038861007
5732826.02199356,0.00753982763439702
5732826.12199355,0.00753938997928578
5732826.22199355,0.00754058998133309
5732826.32199355,0.0075388860970213
5732826.42199355,0.00753880935207387
5732826.52199354,0.0075388728703246
5732826.62199354,0.00753852638344177
5732826.72199354,0.00753981255877791
5732826.82199354,0.00753934669318836
5732826.92199354,0.00753807190053644
5732827.02199353,0.00753878285280646
5732827.12199353,0.00753843574053358
5732827.22199353,0.00753890737777131
5732827.32199353,0.00753877090267514
5732827.42199352,0.00753866103974596
5732827.52199352,0.00753958374705062
5732827.62199352,0.00753792131261543
5732827.72199352,0.00753883740335433
5732827.82199351,0.00753879625400796
5732827.92199351,0.00753864018953186
5732828.02199351,0.00753851486232283
5732828.12199351,0.0075381293575627
5732828.22199351,0.0075379084237731
5732828.3219935,0.00753782054622889
5732828.4219935,0.00753740048111659
5732828.5219935,0.00753837595533917
5732828.6219935,0.0075364845863376
5732828.72199349,0.00753688907348124
5732828.82199349,0.00753670676016882
5732828.92199349,0.00753621080117646
5732829.02199349,0.00753661203313282
5732829.12199349,0.007536182342827
5732829.22199348,0.00753627706073603
5732829.32199348,0.00753649502644453
5732829.42199348,0.00753643921332284
5732829.52199348,0.00753760937136095
5732829.62199347,0.00753593515814246
5732829.72199347,0.00753653190061094
5732829.82199347,0.00753681014540595
5732829.92199347,0.00753666206825813
5732830.02199347,0.00753653511420172
5732830.12199346,0.00753611496981206
5732830.22199346,0.00753600236404698
5732830.32199346,0.00753758175785179
5732830.42199346,0.00753559244856768
5732830.52199345,0.00753645810801064
5732830.62199345,0.00753765997032278
5732830.72199345,0.0075361714812744
5732830.82199345,0.00753700431773446
5732830.92199345,0.00753727155609247
5732831.02199344,0.00753731920067205
5732831.12199344,0.00753704718119302
5732831.22199344,0.00753725921753294
5732831.32199344,0.00753718900263728
5732831.42199343,0.00753725930668443
5732831.52199343,0.00753729488376214
5732831.62199343,0.00753707224374269
5732831.72199343,0.00753666879715859
5732831.82199343,0.00753651944014609
5732831.92199342,0.00753601383857885
5732832.02199342,0.00753577014087895
5732832.12199342,0.00753425068691859
5732832.22199342,0.00753380832869257
5732832.32199341,0.00753291371247233
5732832.42199341,0.00753214278478531
5732832.52199341,0.00753158135898884
5732832.62199341,0.00753107670881947
5732832.72199341,0.00753044157445641
5732832.8219934,0.0075302006267028
5732832.9219934,0.00752992239337097
5732833.0219934,0.00753034007796673
5732833.1219934,0.0075303977959996
5732833.22199339,0.007530279582745
5732833.32199339,0.00753111366007512
5732833.42199339,0.00753189256989164
5732833.52199339,0.00753257075384856
5732833.62199339,0.00753350524535284
5732833.72199338,0.00753441042171423
5732833.82199338,0.00753490457457732
5732833.92199338,0.00753560313802518
5732834.02199338,0.00753630145654939
5732834.12199337,0.00753948560559743
5732834.22199337,0.00753771585548233
5732834.32199337,0.00753927092990243
5732834.42199337,0.00753952366702958
5732834.52199337,0.00753763739204912
5732834.62199336,0.00753975216212151
5732834.72199336,0.00753893291738081
5732834.82199336,0.00753850346482618
5732834.92199336,0.00753756075367264
5732835.02199335,0.00753687109788721
5732835.12199335,0.00753598079709563
5732835.22199335,0.00753548868431121
5732835.32199335,0.00753485274977897
5732835.42199335,0.00753454146609618
5732835.52199334,0.007534424424147
5732835.62199334,0.00753404524778771
5732835.72199334,0.00753317185100584
5732835.82199334,0.00753380459433354
5732835.92199333,0.00753374755514299
5732836.02199333,0.0075341005252408
5732836.12199333,0.00753452775788793
5732836.22199333,0.00753498380775785
5732836.32199332,0.00753521924892011
5732836.42199332,0.00753590145147035
5732836.52199332,0.00753639890908334
5732836.62199332,0.00753704257510674
5732836.72199332,0.00753772957018265
5732836.82199331,0.00753848296621678
5732836.92199331,0.00753888727899718
5732837.02199331,0.00753960443045437
5732837.12199331,0.00753989960909678
5732837.2219933,0.00754023828067772
5732837.3219933,0.0075405383425654
5732837.4219933,0.00754055645691944
5732837.5219933,0.00754057490712132
5732837.6219933,0.0075400684950915
5732837.72199329,0.0075396023200749
5732837.82199329,0.00753899614442514
5732837.92199329,0.00753813238445798
5732838.02199329,0.0075374742159775
5732838.12199328,0.00753640341537878
5732838.22199328,0.00753522925202212
5732838.32199328,0.00753424638904261
5732838.42199328,0.00753525696755549
5732838.52199328,0.00753228616657487
5732838.62199327,0.00753264531697908
5732838.72199327,0.00753157298234665
5732838.82199327,0.0075310096262093
5732838.92199327,0.00753131839074496
5732839.02199326,0.00752917393764381
5732839.12199326,0.00752935035001463
5732839.22199326,0.00752886666354511
5732839.32199326,0.00752867232265467
5732839.42199326,0.00752854386142432
5732839.52199325,0.00752699226996947
5732839.62199325,0.00752776940175911
5732839.72199325,0.00752657952161293
5732839.82199325,0.00752706904921884
5732839.92199324,0.00752670521198819
5732840.02199324,0.00752305462266341
5732840.12199324,0.00752753405537966
5732840.22199324,0.00752617291882824
5732840.32199324,0.00752650520176968
5732840.42199323,0.00752568926574842
5732840.52199323,0.00752627993782167
5732840.62199323,0.00752512411471686
5732840.72199323,0.0075256470291819
5732840.82199322,0.00752553168143128
5732840.92199322,0.00752150225021963
5732841.02199322,0.00752634169893155
5732841.12199322,0.00752479154134159
5732841.22199322,0.00752528687325341
5732841.32199321,0.00752458274653127
5732841.42199321,0.0075254616986537
5732841.52199321,0.00752443845668664
5732841.62199321,0.00752494958981432
5732841.7219932,0.00752508285150191
5732841.8219932,0.0075221108576782
5732841.9219932,0.00752550688806529
5732842.0219932,0.00752421885479738
5732842.1219932,0.00752450529072793
5732842.22199319,0.0075215851056396
5732842.32199319,0.00752602676705295
5732842.42199319,0.0075210113061842
5732842.52199319,0.00752472918774461
5732842.62199318,0.00752333268966034
5732842.72199318,0.00752267338499947
5732842.82199318,0.00752292111239834
5732842.92199318,0.00752305073020998
5732843.02199318,0.00752321051318327
5732843.12199317,0.00752345039822733
5732843.22199317,0.00752357661927357
5732843.32199317,0.00752403251431608
5732843.42199317,0.00752426058702523
5732843.52199316,0.00752462637723931
5732843.62199316,0.00752486873676317
5732843.72199316,0.00752506503595247
5732843.82199316,0.00752585342617787
5732843.92199316,0.00752614949681033
5732844.02199315,0.00752648977486885
5732844.12199315,0.00752681536078364
5732844.22199315,0.00752854778722656
5732844.32199315,0.00752701494404072
5732844.42199314,0.00752787043881092
5732844.52199314,0.00753046632748419
5732844.62199314,0.00752843230941745
5732844.72199314,0.00752977508272514
5732844.82199313,0.00752963903095365
5732844.92199313,0.00752995374001812
5732845.02199313,0.00752831062837474
5732845.12199313,0.00752957212180433
5732845.22199313,0.00752894244632608
5732845.32199312,0.00752539542344999
5732845.42199312,0.00752814912708984
5732845.52199312,0.00752564833623635
5732845.62199312,0.00752512835716834
5732845.72199311,0.00752387282268887
time,facing_dot_north
5732658.92199729,0.000439484693500028
5732659.02199729,0.00043444249498683
5732659.12199729,0.000398745789071923
5732659.22199728,0.000403426924198102
5732659.32199728,0.000338373836117437
5732659.42199728,0.000308650453454434
5732659.52199728,0.000249770944069554
5732659.62199727,0.000205655203569043
5732659.72199727,0.000131581811219841
5732659.82199727,8.92468803039366E-05
5732659.92199727,4.09266524226094E-05
5732660.02199727,-1.5089007366214E-05
5732660.12199726,-6.10564259936246E-05
5732660.22199726,-8.56194425591682E-05
5732660.32199726,-0.00011815619105859
5732660.42199726,-0.000130235546417893
5732660.52199725,-0.000133874491327628
5732660.62199725,-0.000105050187204678
5732660.72199725,-0.000105281798102696
5732660.82199725,-7.21152987392456E-05
5732660.92199725,-4.67423527782079E-05
5732661.02199724,-1.92842350159451E-05
5732661.12199724,1.48558985570539E-05
5732661.22199724,3.4694801980723E-05
5732661.32199724,6.37727231494482E-05
5732661.42199723,0.000105807527223303
5732661.52199723,8.92781242675667E-05
5732661.62199723,0.00013142274697925
5732661.72199723,0.000135358025003276
5732661.82199723,0.000146856289688677
5732661.92199722,0.000140687330932562
5732662.02199722,0.000132752345562172
5732662.12199722,0.000104234814628428
5732662.22199722,9.09655009860913E-05
5732662.32199721,6.83310727355346E-05
5732662.42199721,2.27891014224016E-05
5732662.52199721,2.73118154477245E-06
5732662.62199721,-4.68568124530259E-05
5732662.72199721,-8.42116274790046E-05
5732662.8219972,-0.000110864177395481
5732662.9219972,-0.000127507848242016
5732663.0219972,-0.00013011456925345
5732663.1219972,-0.000160414067991693
5732663.22199719,-0.000161362840230027
5732663.32199719,-0.000149079816412315
5732663.42199719,-0.000154618082581263
5732663.52199719,-0.000114659773643475
5732663.62199719,-0.000105325795090809
5732663.72199718,-9.03323282512105E-05
5732663.82199718,-5.26395782499509E-05
5732663.92199718,-3.55423875601623E-05
5732664.02199718,4.18870593372404E-06
5732664.12199717,2.16955941751925E-06
5732664.22199717,3.06191886605075E-05
5732664.32199717,3.71541761793762E-05
5732664.42199717,7.36145426629899E-05
5732664.52199716,6.96463788903313E-05
5732664.62199716,8.67052114830224E-05
5732664.72199716,3.51679019765189E-05
5732664.82199716,7.91390628282521E-05
5732664.92199716,4.03400703343892E-06
5732665.02199715,1.32139279296053E-05
5732665.12199715,-2.8232586878466E-05
5732665.22199715,-2.16582893907884E-05
5732665.32199715,-6.76494529314535E-05
5732665.42199714,-5.80330767936739E-05
5732665.52199714,-0.00011111808799256
5732665.62199714,-0.000128466903748848
5732665.72199714,-0.000134147266045594
5732665.82199714,-0.000177867822277419
5732665.92199713,-0.000173735102562053
5732666.02199713,-0.000146187570740517
5732666.12199713,-0.000177372089831294
5732666.22199713,-0.000153014458404477
5732666.32199712,-0.000143083280196039
5732666.42199712,-0.000138392677449474
5732666.52199712,-0.000102214511652564
5732666.62199712,-0.000108260412744278
5732666.72199712,-9.13721389857209E-05
5732666.82199711,-2.78365225763958E-05
5732666.92199711,-3.66239429417828E-05
5732667.02199711,-2.57458872448435E-05
5732667.12199711,4.93387226730736E-06
5732667.2219971,2.28099064779256E-05
5732667.3219971,1.33633630459377E-05
5732667.4219971,3.5808768760926E-05
5732667.5219971,1.62557879356973E-05
5732667.6219971,3.65197005871296E-05
5732667.72199709,5.26166023123529E-05
5732667.82199709,2.0771709528148E-05
5732667.92199709,-1.901824335892E-05
5732668.02199709,1.75563675106343E-05
5732668.12199708,-4.28117363577747E-05
5732668.22199708,-1.32347321249837E-05
5732668.32199708,-8.89289100247561E-05
5732668.42199708,-4.70870676829269E-05
5732668.52199708,-0.000124419585972933
5732668.62199707,-6.76590895713721E-05
5732668.72199707,-9.62674566757412E-05
5732668.82199707,-0.000113810233443042
5732668.92199707,-9.91273940164727E-05
5732669.02199706,-0.000159759862477435
5732669.12199706,-0.000132706911553547
5732669.22199706,-0.000107798680028508
5732669.32199706,-0.000124352775951034
5732669.42199706,-0.000113930743974918
5732669.52199705,-9.19677300254443E-05
5732669.62199705,-8.13413440323109E-05
5732669.72199705,-6.52162625972457E-05
5732669.82199705,-5.09723184626103E-05
5732669.92199704,-3.49175688591852E-05
5732670.02199704,-2.08238751084745E-05
5732670.12199704,-7.58571027718825E-06
5732670.22199704,3.6385423037048E-06
5732670.32199704,1.20533174583651E-05
5732670.42199703,1.83342308543073E-05
5732670.52199703,2.13994279343415E-05
5732670.62199703,2.17296292377123E-05
5732670.72199703,1.88314224421756E-05
5732670.82199702,1.38205929914759E-05
5732670.92199702,6.57397817436221E-06
5732671.02199702,-2.97228197006878E-06
5732671.12199702,-1.34113267059247E-05
5732671.22199702,-2.51053496220105E-05
5732671.32199701,-3.69775360698381E-05
5732671.42199701,-4.84185817941395E-05
5732671.52199701,-5.89260486899793E-05
5732671.62199701,-6.85842861167494E-05
5732671.721997,-7.61486098047222E-05
5732671.821997,-8.18089274366564E-05
5732671.921997,-8.53766709343964E-05
5732672.021997,-8.63206752269234E-05
5732672.121997,-8.5273252476293E-05
5732672.22199699,-8.18643537376755E-05
5732672.32199699,-7.60516575164312E-05
5732672.42199699,-6.88446408973222E-05
5732672.52199699,-6.0431275178813E-05
5732672.62199698,-5.05198369778802E-05
5732672.72199698,-4.00648010609719E-05
5732672.82199698,-2.98413770432359E-05
5732672.92199698,-1.99311135489378E-05
5732673.02199697,-1.06729156929082E-05
5732673.12199697,-2.79071018717265E-06
5732673.22199697,3.32609120620784E-06
5732673.32199697,8.41289898643842E-06
5732673.42199697,1.09528146044111E-05
5732673.52199696,1.18704697455599E-05
5732673.62199696,1.08028945618632E-05
5732673.72199696,7.91329823894224E-06
5732673.82199696,3.24250152669179E-06
5732673.92199695,-2.94553374781664E-06
5732674.02199695,-9.87639012090566E-06
5732674.12199695,-1.76776432502135E-05
5732674.22199695,-2.58128066674883E-05
5732674.32199695,-3.36752238864887E-05
5732674.42199694,-4.09289814279736E-05
5732674.52199694,-4.79483184679305E-05
5732674.62199694,-5.32926027422714E-05
5732674.72199694,-5.75841718328642E-05
5732674.82199693,-6.05735620985001E-05
5732674.92199693,-6.16522829938263E-05
5732675.02199693,-6.14550934493147E-05
5732675.12199693,-5.9076251164693E-05
5732675.22199693,-5.57647435275715E-05
5732675.32199692,-5.10867243985122E-05
5732675.42199692,-4.49532426095761E-05
5732675.52199692,-3.87696569357818E-05
5732675.62199692,-3.13192263825467E-05
5732675.72199691,-2.45581290921159E-05
5732675.82199691,-1.73161181462837E-05
5732675.92199691,-1.09924185899207E-05
5732676.02199691,-8.22198236028024E-06
5732676.12199691,-9.67083760163132E-07
5732676.2219969,3.82273634374976E-06
5732676.3219969,6.3447627095338E-06
5732676.4219969,8.24436316325915E-06
5732676.5219969,8.27036007460598E-06
5732676.62199689,7.11018588816993E-06
5732676.72199689,4.81842862223164E-06
5732676.82199689,1.19244118375924E-06
5732676.92199689,-2.82674686143537E-06
5732677.02199689,-7.31334638528537E-06
5732677.12199688,-1.12454544733626E-05
5732677.22199688,-1.50936012606924E-05
5732677.32199688,-1.87024537824936E-05
5732677.42199688,-2.22140634817518E-05
5732677.52199687,-2.48424926375113E-05
5732677.62199687,-2.72055549991161E-05
5732677.72199687,-2.90573422876048E-05
5732677.82199687,-3.00594569430735E-05
5732677.92199687,-2.97976243702051E-05
5732678.02199686,-2.84999258048357E-05
5732678.12199686,-2.55509001162752E-05
5732678.22199686,-2.22102387025E-05
5732678.32199686,-1.69149825032699E-05
5732678.42199685,-1.35143607956909E-05
5732678.52199685,-3.06724837919518E-06
5732678.62199685,2.0524282089852E-06
5732678.72199685,8.96761078686479E-06
5732678.82199685,1.35326543787529E-05
5732678.92199684,1.58780951362497E-05
5732679.02199684,1.68506220370603E-05
5732679.12199684,1.59152253909934E-05
5732679.22199684,1.35562366823501E-05
5732679.32199683,1.05101880704984E-05
5732679.42199683,5.75220896756096E-06
5732679.52199683,2.48286445402122E-07
5732679.62199683,-6.64168207919764E-06
5732679.72199683,-1.38087831557841E-05
5732679.82199682,-2.1585393860405E-05
5732679.92199682,-2.9116351729129E-05
5732680.02199682,-3.68005920600187E-05
5732680.12199682,-4.36405550580109E-05
5732680.22199681,-5.00039083522213E-05
5732680.32199681,-5.48560413871621E-05
5732680.42199681,-5.78613608138788E-05
5732680.52199681,-5.97374613175582E-05
5732680.62199681,-5.91922760701092E-05
5732680.7219968,-5.79469645109462E-05
5732680.8219968,-5.27632811076599E-05
5732680.9219968,-4.77130239577557E-05
5732681.0219968,-3.78723379176877E-05
5732681.12199679,-2.75082682494349E-05
5732681.22199679,-1.06163046444042E-05
5732681.32199679,7.52471809436117E-06
5732681.42199679,2.67192981318045E-05
5732681.52199679,4.44601864594289E-05
5732681.62199678,6.12142841576551E-05
5732681.72199678,7.50878976888466E-05
5732681.82199678,8.62425493490261E-05
5732681.92199678,9.32935122756826E-05
5732682.02199677,9.68103924761534E-05
5732682.12199677,9.60862149738835E-05
5732682.22199677,9.23757402952699E-05
5732682.32199677,8.42997300569867E-05
