time,altitude,phase_angle,airspeed,ergy
5939259.32243958,7737.38011559134,-21.3408870112447,233.183176493413,102059
5939260.32243956,7527.73171715904,-21.3504375870842,232.309390824652,99851
5939261.32243954,7317.21727456304,-21.3596330811046,231.48193346908,97644
5939262.32243952,7105.91960956715,-21.3684851502047,230.688259208756,95438
5939263.3224395,6893.92455973697,-21.3770049117949,229.917646801676,93229
5939264.32243947,6681.31993825641,-21.3852030222797,229.16090694273,91016
5939265.32243945,6468.1946824753,-21.393089736968,228.410105969396,88799
5939266.32243943,6254.63827511389,-21.4006749561175,227.658334681829,86577
5939267.32243941,6040.74023274134,-21.4079682618125,226.899501942638,84349
5939268.32243938,5826.58981239202,-21.414978924507,226.128173371025,82116
5939269.32243936,5612.27581394161,-21.4217159183504,225.339419074628,79875
5939270.32243934,5397.88649995858,-21.4281879435163,224.528680936197,77628
5939271.32243932,5183.5096155823,-21.4344034139141,223.691655549664,75375
5939272.32243929,4969.23249926814,-21.4403704545164,222.824195073651,73115
5939273.32243927,4755.14226048125,-21.4460968866863,221.922216300696,70849
5939274.32243925,4541.32602592534,-21.4515902076695,220.981619883264,68576
5939275.32243923,4327.871265369,-21.4568575654895,219.998204874945,66296
5939276.3224392,4114.86615659983,-21.4619057125396,218.967589229305,64010
5939277.32243918,3902.40004723764,-21.4667409513383,217.885104137073,61718
5939278.32243916,3690.5636300192,-21.471369066819,216.747375208535,59420
5939279.32243914,3479.44463979837,-21.4757952959395,215.558337762057,57117
5939280.32243912,3269.12301269837,-21.4800242258548,214.323612709194,54812
5939281.32243909,3059.67096830637,-21.4840594712079,213.048281774983,52507
5939282.32243907,2851.15365527628,-21.4879031786007,211.736926173374,50204
5939283.32243905,2643.62978551816,-21.491555148998,210.393661332263,47904
5939284.32243903,2437.15221970202,-21.495011243474,209.022176839859,45609
5939285.322439,2231.76852120063,-21.4982610161563,207.625752607903,43319
5939286.32243898,2027.52160305041,-21.5012838224038,206.207263681969,41037
5939287.32243896,1824.45030410925,-21.5040422288026,204.76915404124,38763
5939288.32243894,1622.59025458107,-21.5064709688763,203.313405539795,36498
5939289.32243891,1421.97493056499,-21.5084593470872,201.84146724112,34243
5939290.32243889,1222.63706468116,-21.5098224105492,200.354118255286,31998
5939291.32243887,1024.61064624134,-21.5102516944036,198.851182643707,29763
5939292.34243885,824.297111635562,-21.5104139488428,192.975643932723,26655
5939293.32243882,650.871173531516,-21.5160228459737,163.299419161372,19678
5939294.3024388,504.942747768597,-21.5194625331442,136.154718561572,14190
5939295.28243878,384.525852777762,-21.5213394266587,110.692853305448,9873
5939296.34243876,281.482703271206,-21.5222819298473,84.4206057750373,6306
5939297.32243874,210.437244394561,-21.5226573895159,60.8901792043464,3905
5939298.30243871,162.121257842169,-21.5227825571508,37.7489231509473,2295
5939299.28243869,134.160954762599,-21.5228069021258,23.6587524572819,1591
5939300.34243867,112.089684669278,-21.5228513470247,18.3049686290399,1263
5939301.32243865,96.133786562481,-21.5228625723431,14.4437346653165,1044
5939302.30243862,83.5317642475711,-21.5228513735282,11.3985991027571,882
5939303.2824386,73.579710705555,-21.5228241685945,8.99587624216871,760
5939304.34243858,65.1584941772744,-21.522783624063,6.96433871378849,662
5939305.32243856,59.0736783120083,-21.5227410014621,5.49687204317572,593
5939306.30243853,54.2710470454767,-21.5226970010693,4.33873368188327,541
5939307.28243851,50.4809381843079,-21.5226540344208,3.42399024319846,500
5939308.32243849,44.4331252480624,-21.5226345569064,7.25118063182771,461
5939309.32243847,37.9748425182188,-21.5225991712261,5.69985635443111,388
5939310.32243844,32.9062408657046,-21.5225626749986,4.47242255614859,332
5939311.32243842,28.9240600996418,-21.52252872879,3.51535130291268,289
5939312.3224384,25.7949872978497,-21.5224985716109,2.76302023373013,256
5939313.32243838,23.336684784852,-21.5224722455261,2.16985190557052,231
5939314.32243836,21.4101800710196,-21.5224459182235,1.6895341358821,211
5939315.32243833,19.9372991459677,-21.5224199526398,1.25450413292873,196
5939316.32243831,18.8568732852582,-21.5223996745822,0.90772237289519,185
5939317.32243829,18.1092361636693,-21.5223842646195,0.560652710356649,178
5939318.32243827,18.1062157585984,-21.5223628725395,0.371524475612611,178
5939319.32243824,18.2804246390006,-21.5223528884019,0.0891067924388891,179
5939320.32243822,18.1556409763871,-21.5223495617944,0.0407861814578864,178
5939321.3224382,18.2004739614204,-21.5223487692194,0.0615020281405239,178
5939322.32243818,18.2053959752666,-21.5223490836975,0.0359706172230032,179
5939323.32243815,18.1867193443468,-21.5223496947117,0.00899798952863642,178
5939324.32243813,18.1998896714067,-21.5223503705173,0.00587003615906379,178
5939325.32243811,18.1952840023441,-21.5223509874508,0.00742850468384129,178
