time,altitude,phase_angle,airspeed
3987942.03543188,42867.2214995861,7.645109211917,2066.17443787739,2526873.35889747,1794710.10829518
3987952.03543189,41832.7233272293,5.80789589785158,2058.24202720044,2501662.57839155,1531688.80786673
3987962.0354319,40731.4714421959,3.97572327153583,2048.7232890127,2472660.82455547,1168126.04960876
3987972.05543191,39554.2249096314,2.14649916254854,2036.80375116888,2438168.30361847,670625.825311323
3987982.05543192,38297.028338315,0.330056343780476,2021.60658050294,2396456.11687835,114746.446544465
3987991.93543193,36964.8816556538,-1.45273060326291,2004.23643731554,2349922.17124074,2821590
3988001.95543194,35507.5853792578,-3.25185434204401,1993.49713695698,2315743.95517404,2821590
3988011.97543195,33932.8426314319,-5.04298648387809,1978.6742354418,2272502.4731121,2821590
3988021.99543196,32232.7447574241,-6.82186063597435,1958.09788693904,2217022.48674526,2821590
3988032.01543197,30397.9670102005,-8.58230486412821,1929.23071070856,2144659.42688654,2821590
3988042.03543198,28418.3086274073,-10.314870806486,1887.45251984422,2047287.39694436,2821590
3988051.93543199,26310.6571290042,-11.9845126709976,1826.12014893566,1914497.93874121,2821590
3988061.955432,24015.1317266804,-13.610324394519,1740.6343397945,1741305.35586192,2821590
3988071.975432,21548.4659943592,-15.1507117816731,1627.65882223233,1528582.23425224,2821590
3988081.99543201,18929.5960115986,-16.5570687142774,1454.56684916158,1237791.46435166,2821590
3988092.01543202,16257.8718283167,-17.739563607163,1222.38743643354,902296.002807331,2821590
3988102.03543203,13734.9620926522,-18.5048765165564,945.092521531733,578232.026102177,2821590
3988111.93543204,10959.7552854574,-18.4141580263672,653.081840076474,318747.324125706,2821590
3988121.93543205,7827.23045542685,-19.045834879601,297.797948714063,120069.856655738,2821590
3988131.93543206,5844.70806803089,-19.3594065189175,228.588036058613,82851.277167574,2821590
3988141.93543207,3842.57834472077,-19.8894207384213,205.507829035473,58524.7137875313,2821590
3988151.93543208,2169.7576558009,-19.9965056912058,185.040983327056,38291.3400382551,2821590
3988161.93543209,822.610072530806,-20.0812207034694,158.651895288136,20617.0348310917,2821590
time,altitude,phase_angle,airspeed,ergy,expected_ergy
3988608.82258877,70180.6357669982,-110.821257090548,2100.1948918736,2821574.33561914,2821555.94611275
3988618.74258878,70187.8684947771,-112.596366981379,2099.81330505626,2820830.70279689,2820470.49644757
3988628.74362394,70182.078870959,-114.387882403164,2094.91029933216,2810501.21344466,2811659.71514318
3988638.74362395,70169.1846859673,-116.178902303222,2094.95722764498,2810498.10809879,2811650
3988648.74362396,70152.5240675028,-117.970007362102,2095.01843364675,2810495.3102922,2811649.72544957
3988658.74362397,70132.2560842854,-119.761218774773,2095.09271146145,2810491.54843768,2811639.72442042
3988668.74362398,70108.247745208,-121.552557410392,2095.18054226823,2810486.75177722,2811629.72810799
3988678.75648287,70079.7046569947,-123.346349192468,2095.28515291631,2810479.95136163,2811620
3988688.75648288,70046.5593719792,-125.138015235794,2095.40543535952,2810471.13961344,2811620
3988698.75648289,70009.9257135672,-126.929881023962,2095.53859503883,2810461.87150161,2811619.60093357
3988709.0764829,69968.6360824002,-128.779317277427,2095.68933912239,2810452.83665681,2811610
3988719.07648291,69925.5036323457,-130.571650528232,2095.84768146545,2810445.21447815,2811609.28427263
3988728.83648292,69880.2882806419,-132.321217422413,2096.01278440145,2810435.35705583,2811599.52648636
3988739.23648293,69828.7041655018,-134.185800167795,2096.19931943175,2810420.28049841,2811589.12771185
3988748.74788919,69779.1111892195,-135.891347161708,2096.37656824614,2810403.15099032,2811579.40140926
3988758.9078892,69723.6616201382,-137.713501936695,2096.57463010027,2810381.87313941,2811559.08750387
3988768.82788921,69666.4369397885,-139.492932966286,2096.77760214072,2810356.88763481,2811539.24989361
3988778.74788922,69606.2230136966,-141.272695379489,2096.98934709429,2810326.72824156,2811518.81717523
3988788.86788923,69541.7772613429,-143.088697356533,2097.21401584837,2810290.30560038,2811478.32747449
3988798.98788923,69474.3481031148,-144.905075669657,2097.44695369307,2810247.68176905,2811437.85220643
3988808.78788924,69406.2699857444,-146.664391950379,2097.67996829036,2810200.05822767,2811398.335508
3988818.90788925,69333.1617649808,-148.481554378852,2097.92774642489,2810143.71370143,2811347.26321989
3988829.02788926,69257.2671300657,-150.299135932055,2098.18223443309,2810079.42279192,2811285.96805178
3988838.82788927,69181.1794876325,-152.059656354341,2098.43448249491,2810008.8436162,2811217.01593104
3988848.94788928,69099.9949408395,-153.878100478461,2098.70039712717,2809926.6805039,2811135.56874797
3988858.74788929,69018.9100867732,-155.639478834096,2098.96262116585,2809837.47718286,2811047.35262669
3988869.0278893,68931.3121097515,-157.487599281651,2099.24216596349,2809733.16012453,2810953.64192298
3988878.90788931,68844.7351526554,-159.264272506432,2099.51471214218,2809622.10919367,2810844.54991721
3988889.02788932,68753.6965915435,-161.084585188024,2099.79742391105,2809497.08241291,2810722.48637738
3988898.86788933,68662.9533365046,-162.855009555551,2100.07539592546,2809364.32184696,2810594.13189133
3988908.78788934,68569.3190477248,-164.640311176622,2100.35830535055,2809218.98190234,2810454.85743619
3988919.02788935,68470.4666873984,-166.483720817273,2100.65278264385,2809056.58934456,2810300.07157057
3988928.82788936,68373.8378599992,-168.248421398182,2100.93656423098,2808889.15878767,2810133.02096239
3988938.94788936,68272.0442356224,-170.071265255816,2101.23123696956,2808703.64392408,2809950.32833394
3988949.0327551,68168.2693372061,-171.888314057305,2101.52804241147,2808505.11934382,2809756.60540259
3988958.9327551,68064.2658594784,-173.672581509484,2101.82031924079,2808296.7455949,2809548.13169371
3988968.83275511,67958.55831232,-175.45737659333,2102.11379784692,2808077.24628945,2809329.34334259
3988979.21275512,67845.9066073919,-177.329280568201,2102.42273489872,2807835.10022528,2809079.22331868
3988989.11275513,67736.76427497,-179.115174764812,2102.71749110258,2807590.72362026,2808830.25910739
3988999.01275514,67626.0099940179,179.098387315397,2103.01188552394,2807332.62523552,2808562.10889563
3989008.91275515,67513.6896843972,177.311401725342,2103.30548587402,2807060.24635856,2808283.66835232
3989018.81275516,67399.8472846412,175.523864994189,2103.59791131291,2806773.12066482,2807985.67436918
3989029.19275517,67278.8956409192,173.64906463501,2103.90282565425,2806455.6790977,2807651.62969702
3989039.15275518,67161.3380730796,171.84954781566,2104.19268816545,2806133.23467798,2807311.87276153
3989049.11275519,67042.3323969081,170.049465672463,2104.48066294262,2805795.08588056,2806961.49228396
3989059.0127552,66922.6626520398,168.259665020156,2104.76393125564,2805441.50818538,2806592.98661254
3989068.91275521,66801.6465944136,166.469302398113,2105.04406034684,2805070.3729496,2806196.08467522
3989078.81275522,66679.30896062,164.678376629374,2105.32080748687,2804681.35096822,2805788.25917646
3989088.77275523,66554.9176919103,162.876027620384,2105.59538043191,2804271.15319088,2805349.18136563
3989099.21275524,66423.1368394492,160.986204883027,2105.87786254363,2803818.57452828,2804876.34603925
3989109.11275524,66296.8651173966,159.19355263099,2106.14010461433,2803366.84673927,2804398.22456096
3989119.01275525,66169.3267800391,157.400337742334,2106.39705730936,2802893.58941702,2803891.23045784
3989128.91275526,66040.5209057695,155.606561140409,2106.64813125709,2802397.53741739,2803364.71464648
3989138.81275527,65910.4398296092,153.812224358842,2106.892948353,2801877.81641044,2802818.65673711
3989149.19275528,65772.6665868518,151.93028985608,2107.14273421178,2801306.95114511,2802222.2754871
3989159.09275529,65639.9210169845,150.134811347982,2107.37454724741,2800737.88070077,2801616.97992893
3989168.9927553,65505.8358888885,148.338778098823,2107.60055123606,2800145.51962938,2800999.37253684
3989178.89275531,65370.3778769899,146.542191207431,2107.82136183135,2799530.88252654,2800343.64560512
3989188.79275532,65233.5089156283,144.745051125369,2108.03761432094,2798894.98763122,2799668.40317207
3989199.17275533,65088.4422014838,142.860182648466,2108.26012489102,2798206.4514176,2798936.72967945
3989209.07275534,64948.5428089405,141.061907539225,2108.4703019383,2797532.713331,2798201.37256039
3989219.03275535,64806.1583481914,139.252169868494,2108.68609933259,2796850.54412192,2797440.95109602
3989228.99275536,64662.0842314033,137.441866334856,2108.89095220186,2796131.3491579,2796650.44774356
3989238.89275537,64517.076193598,135.641909388921,2109.08837835236,2795388.56103009,2795834.98075544
3989248.79275537,64370.4590823804,133.841391339197,2109.28297791775,2794626.50229323,2794990.86464007
3989258.75275538,64222.0011961429,132.029394465156,2109.47125112631,2793835.90695366,2794120.18125127
3989269.25275539,64063.9256317473,130.118536421704,2109.66760057457,2792984.78018479,2793159.64924235
3989279.0927554,63912.653518188,128.327211050568,2109.83676357115,2792130.1747093,2792228.85312002
3989288.99275541,63756.9934960339,126.52440716621,2110.00831305512,2791244.92715819,2791255.14386559
3989298.89275542,63599.0225745281,124.72104582659,2110.15141448617,2790280.67325322,2790259.76965099
3989308.79275543,63440.319383341,122.917155175136,2110.27060513305,2789259.52830125,2789226.05092764
3989318.88400788,63278.6168947784,121.077881962842,2110.36235080942,2788160.98990952,2788150.30184971
3989328.74400789,63118.6895684277,119.280240781066,2110.45390812123,2787070.46967942,2787060.39490706
3989338.7640079,62952.0823207169,117.452900208608,2110.54022353544,2785914.60305221,2785904.88851215
3989348.78400791,62780.7664374169,115.625013587779,2110.6342200952,2784736.4359907,2784726.83631846
3989358.80400792,62605.3762934051,113.796569607415,2110.72523163329,2783518.53802752,2783508.52872749
3989368.82400793,62428.3648062845,111.967578253257,2110.79989360618,2782252.37235144,2782242.00495296
3989378.84400794,62250.066566395,110.13804061055,2110.86869105136,2780962.70219699,2780952.34713569
3989388.86400795,62068.4500378057,108.307952780894,2110.92759414217,2779624.60101375,2779613.54984532
3989398.80400796,61882.4789818791,106.49192082301,2110.9896184072,2778257.17750817,2778246.01562244
3989408.78400797,61689.669733562,104.668005009087,2111.05578370029,2776842.52771426,2776831.75483068
3989418.84400797,61490.831617906,102.828869925006,2111.11832988871,2775370.74059639,2775357.65526642
3989428.86400798,61290.6000906521,100.996449621988,2111.17301459709,2773870.16002618,2773856.46297181
3989438.82400799,61088.662992569,99.1744155520939,2111.21004723109,2772317.51899949,2772304.96366629
3989448.804008,60879.9153991037,97.3481268880219,2111.24921163989,2770713.2802481,2770700.54923425
3989458.84400801,60661.7643178315,95.510232089215,2111.29821386414,2769052.68757826,2769034.99509687
3989468.86400802,60437.6359556878,93.6753513638745,2111.3387231385,2767324.67850617,2767312.35869152
3989478.88400803,60210.4597471545,91.8398187564468,2111.36532981204,2765541.42706942,2765529.33515239
3989488.74400804,59983.0743401606,90.0329603723139,2111.38211978733,2763734.43420547,2763714.26916204
3989498.76400805,59743.5930845877,88.1961272068393,2111.38970979582,2761808.57193332,2761789.36233177
3989508.78400806,59493.7461122228,86.3586127588859,2111.40038874807,2759803.68955904,2759783.9993784
3989518.80400807,59236.6592486229,84.5203996483278,2111.40192973963,2757719.25143286,2757696.92044935
3989528.82400808,58976.3040228435,82.6814902804089,2111.36971409528,2755535.35053266,2755517.20423876
3989538.80400809,58710.0473050869,80.8492298330483,2111.31902249817,2753262.63757182,2753237.39350262
3989548.7840081,58431.2022640589,79.0162578932153,2111.26695424766,2750882.71997309,2750855.60850328
3989558.8240081,58139.0884233011,77.1715299746862,2111.20315917726,2748368.05306607,2748337.2340916
3989568.84400811,57842.5305263968,75.3297505683221,2111.10095125633,2745734.01450332,2745690.71437183
3989578.82400812,57540.7133310818,73.4946221746621,2110.94227515979,2742935.52273014,2742906.25078923
3989588.80400813,57223.7271366842,71.6587601129221,2110.79043131828,2740025.15614608,2739978.71229931
3989598.82400814,56890.9845918972,69.8147850198666,2110.59908532884,2736900.12456254,2736868.39231833
3989608.84400815,56552.1635434181,67.9700860614625,2110.35968907043,2733621.29736124,2733586.06598905
3989618.86400816,56203.8948933862,66.124688122507,2110.06758384631,2730150.76697916,2730119.03178083
3989628.88400817,55835.512135299,64.2785367793612,2109.7601790946,2726479.88762349,2726439.52984102
3989638.74400818,55459.2441282334,62.4611296185194,2109.41689088674,2722665.40463734,2722603.00798302
3989648.76400819,55070.6665185109,60.6135523659941,2108.96706494127,2718521.48104228,2718471.37477773
3989658.7840082,54661.798295662,58.7652884379536,2108.4878405301,2714144.5921457,2714082.28973429
3989668.80400821,54231.6026026328,56.9162774780279,2107.94133902453,2709446.19195213,2709390.63220938
3989678.78400822,53794.6544015261,55.0739981540991,2107.29910996838,2704486.00063105,2704404.98664495
3989688.76400823,53336.7112769063,53.2311230235151,2106.57232551737,2699169.28697518,2699073.19184491
3989698.78400824,52851.0593879755,51.3801811147352,2105.74698004406,2693410.95870184,2693314.43146928
3989708.80400824,52353.9497401585,49.5286965999874,2104.80246897177,2687301.47618407,2687116.27739596
3989718.80400825,51830.5683717519,47.6804273402383,2103.75329135154,2680747.80028887,2680432.55691581
3989728.78400826,51282.3982399736,45.835320093952,2102.51262764442,2673579.61910761,2673205.97708438
3989738.80400827,50713.8863111573,43.9824579487645,2101.15733121638,2665994.60142489,2665325.3012292
3989748.82400828,50110.2130545689,42.1292751228015,2099.6551771947,2657801.02336005,2656720.52794277
3989758.84400829,49482.7939657426,40.2758479729929,2097.83905933099,2648743.08741003,2647307.15431171
3989768.8640083,48822.4831798509,38.4224079386458,2095.86648492929,2639074.22845243,2636970.93597389
3989778.88400831,48127.135119863,36.5689837670862,2093.48825313318,2628254.45768509,2625577.74040786
3989788.74400832,47411.1276886087,34.7455041207906,2090.83955311646,2616687.99051758,2613187.90817053
3989798.76400833,46640.5706988535,32.892963301819,2087.72715679947,2603686.59126495,2599169.69553319
3989808.78400834,45832.5734633052,31.0413294700912,2084.01188695468,2589105.73886384,2583471.65536558
3989818.78400835,44976.7165631764,29.1947212424405,2079.7432937781,2572964.5532492,2565833.58334342
3989828.76400836,44077.0136208688,27.3536608019936,2074.6212557444,2554678.0501772,2545930.81631491
3989838.76400837,43119.5396285309,25.5113745459633,2068.56642585892,2533973.42399326,2523229.44575257
3989848.78400837,42101.8245478831,23.6688395607245,2061.385439849,2510442.96015569,2497136.06244805
3989858.78400838,41023.0378979956,21.8342618709593,2052.60297206637,2483123.31982619,2467029.5015057
3989868.76400839,39873.6085774736,20.0091283209877,2042.09260064869,2451710.4229188,2431904.5710661
3989878.7640084,38643.6534788213,18.1879043166967,2029.15904365866,2414755.22942867,2390186.38192106
3989888.78400841,37324.5121150621,16.3729878123248,2012.90930982201,2370470.40240487,2339634.43641608
3989898.80400842,35907.7935498932,14.5714810177339,1991.89889200531,2316056.10464804,2276750.38312301
3989908.82400843,34382.7575601912,12.7890947360072,1962.04154859598,2243680.73334804,2197313.72180607
3989918.84400844,32735.0097502092,11.0348179055697,1921.98092845647,2151387.70989898,2096110.48869336
3989928.86400845,30948.7804044444,9.3190710848026,1868.87920121566,2034938.42029254,1965886.55814309
3989938.88400846,29006.7502417314,7.65624632130334,1797.25747022007,1886372.30309966,1796246.77976359
3989948.74400847,26929.081385216,6.09188287506488,1700.92970561777,1699282.12811592,1580390.98642205
3989958.76400848,24640.6918469314,4.60390914432708,1568.48530179835,1462140.50801594,1306796.47123787
3989968.78400849,22180.185600201,3.25450131370229,1395.63589912411,1183612.72898801,987953.671974496
3989978.8040085,19581.6957868069,2.08438793371352,1181.28004829695,883624.453642077,652279.632270143
3989988.82400851,16921.1584065958,1.13141150610441,934.458365619315,597945.518312402,347043.33945598
3989998.84400851,14327.1473931273,0.420396514263419,677.473158299576,366662.685487077,132540.516848812
3990008.78400852,11966.6483820124,-0.0509078117611282,451.821825388497,217087.470796572,450.765
3990018.76400853,9978.34966558078,-0.321243462872145,275.270439762483,134105.690401677,450.765
3990028.74400854,8058.7450138178,-0.481966511004892,247.470334205437,108564.020967712,450.765
3990038.74400855,5947.2447193074,-0.594773772090995,239.963360722189,86499.3471894993,450.765
3990048.74400856,3727.78130199469,-0.673281253373812,234.01357902918,63669.1132704572,450.765
3990058.74400857,1498.73158429435,-0.726094381574109,224.786250179446,39882.3482417828,450.765
3990068.74400858,135.999055366148,-0.746600762375729,25.5596491583905,1655.04057059373,450.765
3990078.74400859,31.7937628738582,-0.746811300465526,2.8253637579012,315.21585567883,450.765
3990088.7440086,16.1146857527783,-0.744773369612936,2.73627560662848,162.04590883185,450.765
time,altitude,phase_angle,airspeed,ergy,expected_ergy
3988609.28806786,70956.1395574739,-110.77180864716,2098.05424282179,2823169.91078292,2821583.90193553
3988619.26806787,70956.3876529754,-112.558045607142,2097.57247905652,2822161.20219697,2820777.41382529
3988629.26806788,70953.4390912028,-114.345747299184,2093.27567397667,2813134.37423107,2811659.95034894
3988639.26806789,70946.5577428667,-116.133306384587,2093.29889878715,2813128.9731155,2811650
3988649.2680679,70936.3674725508,-117.920912688299,2093.33565720766,2813125.95043222,2811649.99964692
3988659.26806791,70922.7315709627,-119.708587378275,2093.38590722107,2813124.14353426,2811640.01821193
3988669.30333158,70905.2087046945,-121.502656202095,2093.45115006585,2813122.30423445,2811629.89483126
3988679.29364409,70882.5395018585,-123.288805970026,2093.53437023199,2813118.4084508,2811620
3988689.2936441,70856.3199277637,-125.076829574476,2093.63094171813,2813114.69712957,2811620
3988699.29364411,70826.595960604,-126.865015799255,2093.74067765661,2813111.05106915,2811619.96303283
3988709.29364412,70793.3954738152,-128.653385198566,2093.86347291667,2813107.46605041,2811610
3988719.29364413,70756.7492990533,-130.441958132978,2093.99918363791,2813103.87968948,2811610
3988729.29364414,70716.6924635989,-132.230754728194,2094.1476242641,2813100.17491517,2811600.03135861
3988739.29364415,70673.2627300217,-134.019794861632,2094.30865318897,2813096.34774692,2811590.05342113
3988749.29364416,70626.5006386217,-135.809098144381,2094.48206273557,2813092.27745076,2811580.07954715
3988759.29364417,70576.4503640716,-137.598683891891,2094.6676664316,2813087.91594514,2811560.20825347
3988769.29364418,70523.15949919,-139.388571129897,2094.86528800368,2813083.26310885,2811540.25404817
3988779.29364419,70466.6793360451,-141.178778564769,2095.07468718271,2813078.21360841,2811520.29626993
3988789.2936442,70407.0654414853,-142.969324532917,2095.29561621742,2813072.67982117,2811480.66942879
3988799.2936442,70344.3785470197,-144.760226994606,2095.52782431134,2813066.608163,2811440.76023559
3988809.29364421,70278.6850507798,-146.551503516919,2095.77105095083,2813059.96907538,2811400.86487581
3988819.29364422,70210.0581710227,-148.343171260334,2096.02501799572,2813052.74960242,2811351.17433939
3988829.29364423,70138.5774356604,-150.135246940025,2096.28942391553,2813044.93720121,2811291.53930214
3988839.29364424,70064.3285029939,-151.927746818473,2096.56397290867,2813036.5795103,2811221.96988058
3988849.69364425,69984.2744638752,-153.792413653961,2096.8599342574,2813027.41165212,2811139.14334003
3988859.69364426,69904.7942936774,-155.58582716171,2097.1534140802,2813017.51021786,2811049.32259315
3988869.45364427,69824.8870671745,-157.336650677473,2097.44555272238,2813001.37555642,2810961.63490079
3988879.61913744,69739.3200783742,-159.160700505558,2097.75419929482,2812976.63447616,2810850.90276062
3988889.53879077,69654.6403889253,-160.941123394271,2098.0569437194,2812946.47815509,2810732.63732323
3988899.33879078,69569.0050888079,-162.700547080678,2098.35988719927,2812907.78601397,2810605.71510813
3988909.57879079,69477.3705853411,-164.539480471386,2098.67968828839,2812857.13751506,2810463.04675222
3988919.4987908,69386.5962293728,-166.32145731531,2098.99202917244,2812797.51691139,2810314.76415358
3988929.33879081,69294.6992389258,-168.089566435591,2099.30369971778,2812727.54840576,2810148.41090324
3988939.45879082,69198.3557821373,-169.908516790405,2099.62555104884,2812643.80217803,2809967.10625221
3988949.57879083,69100.2501383135,-171.72800969096,2099.948078132,2812547.46672222,2809775.54964471
3988959.37879084,69003.6546816018,-173.490491193165,2100.26040629783,2812441.50474571,2809570.73529762
3988969.49879084,68902.3483094652,-175.311066382401,2100.58225147682,2812318.24188142,2809348.97818657
3988979.29879085,68802.8173389876,-177.074603381408,2100.89261886449,2812184.74357194,2809114.91652571
3988989.41879086,68698.6400391824,-178.896274651364,2101.21116587946,2812031.6123719,2808863.07130758
3988999.53879087,68593.1221162741,179.281493892744,2101.52690879256,2811861.84849975,2808591.2442595
3989009.33879088,68489.7607497842,177.516347406612,2101.82971873842,2811681.77909603,2808317.68406101
3989019.45879089,68381.8404215387,175.693010167319,2102.13901109631,2811479.14740878,2808015.88823161
3989029.5787909,68272.7512030452,173.869110544178,2102.44416054051,2811258.3866963,2807693.59603341
3989039.37879091,68166.043659813,172.102348231467,2102.73503125953,2811026.2495947,2807361.6476431
3989049.57879092,68053.9180648362,170.262914915755,2103.03251121908,2810764.96851395,2807005.79181041
3989059.45879093,67944.3293810666,168.480647957642,2103.31565648698,2810493.40512168,2806641.74839843
3989069.29879094,67834.2749241595,166.705068411693,2103.59315393575,2810206.0713457,2806250.46610928
3989079.41879095,67720.1883047128,164.878415754612,2103.87359522256,2809892.79354206,2805836.76766831
3989089.61879096,67604.3153790396,163.036762393267,2104.15016895853,2809556.99916113,2805390.51934065
3989099.49879097,67491.2593246915,161.252352739601,2104.41108780593,2809210.34014703,2804947.09003602
3989109.33879098,67377.8771068943,159.4746490298,2104.66380874028,2808843.60694717,2804477.19908325
3989119.45879098,67260.4582527283,157.645825268925,2104.91460611971,2808440.57523834,2803963.93403509
3989129.57879099,67142.2091817394,155.816465101705,2105.15515902973,2808009.12646408,2803429.57506498
3989139.378791,67026.873030956,154.044444969819,2105.3793802189,2807566.13149192,2802892.51110229
3989149.49879101,66906.8760966889,152.214045246629,2105.60496936976,2807088.75319354,2802317.65577256
3989159.29879102,66789.7898918154,150.441023919332,2105.82007785778,2806612.12609757,2801723.3744118
3989169.41879103,66667.9835598331,148.609592201058,2106.03865707197,2806105.03480488,2801097.59916385
3989179.53879104,66545.3037088922,146.777638256472,2106.25038475346,2805576.26672045,2800433.40058668
3989189.33879105,66425.7050860109,145.003118597008,2106.44587156491,2805037.4688869,2799769.12239646
3989199.45879106,66301.3944869963,143.17015277251,2106.63676094835,2804451.21240499,2799063.1509297
3989209.57879107,66176.2552306091,141.336682929249,2106.81727597533,2803836.1735952,2798318.2130416
3989219.37879108,66054.2145550041,139.560714374913,2106.98062583577,2803209.28231825,2797575.8309791
3989229.53879109,65926.6750558809,137.719020611513,2107.13975553771,2802529.38879218,2796776.80911281
3989239.4187911,65801.5698330471,135.927613131263,2107.28556395534,2801840.44485134,2795969.62361662
3989249.29879111,65675.3162694363,134.1357473932,2107.42295994288,2801124.2675371,2795133.42567409
3989259.41879111,65544.71552113,132.299883305088,2107.55536300066,2800362.55299512,2794255.8704459
3989269.57879112,65412.1958808444,130.456286453504,2107.68024179549,2799569.28523467,2793335.99280763
3989279.45879113,65281.8785177745,128.663042197545,2107.79443229886,2798770.64783583,2792410.45622689
3989289.33879114,65150.0254549881,126.869350916348,2107.90198235885,2797945.36095106,2791446.93551913
3989299.45879115,65013.2604968084,125.03162600289,2108.00545248535,2797071.85165988,2790438.06197591
3989309.57879116,64874.5062463423,123.19343201764,2108.10998876954,2796184.25054658,2789390.55794529
3989319.37879117,64737.9515816305,121.412908530888,2108.20870949332,2795301.51389189,2788345.51282916
3989329.49879118,64595.1319960918,119.573780623377,2108.29577090637,2794343.70727254,2787236.84846761
3989339.29879119,64455.6903955865,117.792358513172,2108.37558367585,2793397.14826541,2786116.18706528
3989349.4187912,64309.6271274614,115.952302386484,2108.45655625975,2792399.54944711,2784935.556517
3989359.53879121,64160.2224886781,114.111767438719,2108.53239437084,2791363.85396292,2783717.06431015
3989369.33879122,64012.0441353065,112.328973349538,2108.60079260131,2790321.75833047,2782488.5986598
3989379.45879123,63855.537755921,110.487487121006,2108.66996067305,2789214.05319643,2781197.10636345
3989389.57879124,63696.2593259995,108.645514286163,2108.72159961168,2788046.62557791,2779858.15427764
3989399.37879125,63540.5159259602,106.861325017312,2108.76542078274,2786890.46135502,2778521.53997382
3989409.53879125,63376.8407751237,105.011109789105,2108.81224932001,2785676.36783964,2777095.6963975
3989419.41879126,63213.6437565334,103.21139962918,2108.85759048886,2784462.28530186,2775660.66008708
3989429.29879127,63045.4819042151,101.411205183024,2108.89841226218,2783198.13772141,2774194.92540878
3989439.41879128,62867.9104050105,99.5667671729797,2108.94650422226,2781873.04337413,2772636.64220027
3989449.53879129,62685.7695625651,97.7217949374865,2108.98539586554,2780491.09945098,2771026.25219887
3989459.4187913,62505.3354957632,95.9200626773286,2109.01235471275,2779096.9561248,2769404.55414415
3989469.29879131,62322.1640915619,94.1178142272255,2109.04206154215,2777685.73737699,2767725.7291342
3989479.41879132,62129.3042464383,92.2712330365522,2109.07516497245,2776202.77592933,2765946.3462034
3989489.53879133,61929.6065219075,90.4240813397128,2109.1032058926,2774653.10584089,2764105.93330504
3989499.33879134,61729.4507984767,88.6347770378409,2109.14007436678,2773117.41299241,2762247.52766346
3989509.45879135,61516.9076363278,86.7864462743945,2109.17120311426,2771468.76517824,2760249.35594607
3989519.57879136,61300.6732195228,84.937502016502,2109.19244387014,2769768.40006586,2758169.68802749
3989529.37879137,61086.839763566,83.1464223685423,2109.22108432878,2768101.80842443,2756068.80350319
3989539.49879138,60858.3179914722,81.296217458453,2109.24223296848,2766299.48002069,2753792.83733506
3989549.61879139,60620.4849597983,79.4453518854838,2109.25958347357,2764412.53057425,2751413.80277369
3989559.49879139,60380.1588956328,77.637718464549,2109.28073814656,2762512.10382203,2748974.90289606
3989569.4187914,60133.566435713,75.8220997224669,2109.28013763335,2760513.70237408,2746400.74626952
3989579.53879141,59876.8439317812,73.9691756374638,2109.28539389947,2758443.9335123,2743627.43603743
3989589.29879142,59620.3036216978,72.1814699525639,2109.28171584613,2756355.06223216,2740814.85883779
3989599.53879143,59339.2518710482,70.3051031613826,2109.26287947027,2754033.51755106,2737698.10570203
3989609.45879144,59056.9235899396,68.4866275457629,2109.2345208168,2751679.68521593,2734508.14734875
3989619.57879145,58762.7984672793,66.6307342366731,2109.16957023472,2749150.8294,2731075.30583184
3989629.37879146,58470.4103711342,64.8327852984215,2109.11208636452,2746649.55593661,2727549.5444311
3989639.49879147,58155.1710983857,62.9753465723581,2109.01836502689,2743883.37387465,2723692.25872369
3989649.29879148,57836.3037629061,61.1758752962172,2108.91692940948,2741068.96713673,2719733.27476338
3989659.41879149,57497.8754383706,59.3168527992964,2108.7523494516,2737959.32787176,2715400.42460998
3989669.5387915,57150.8753378773,57.4570267105251,2108.57990039412,2734760.01664125,2710771.55903535
3989679.33879151,56799.960704696,55.6552255980392,2108.3752332167,2731457.61389576,2705986.92104349
3989689.37879152,56423.8003510976,53.8084899761993,2108.14340153874,2727888.16355146,2700756.0781445
3989699.61879152,56029.1202591852,51.9241321797748,2107.82606485485,2723983.27559445,2695021.98590185
3989709.57879153,55632.6607355031,50.0904927828686,2107.49845086812,2720038.04159079,2689016.05052405
3989719.37879154,55223.6931025854,48.2855325482061,2107.12181361553,2715882.73180876,2682641.71048644
3989729.41879155,54787.6689720447,46.4355676593858,2106.66215335272,2711325.91391629,2675580.39839221
3989739.29879156,54346.1286554405,44.61432181497,2106.14887066588,2706605.9772502,2668042.1520822
3989749.29879157,53878.1795008555,42.7701957837988,2105.53906900192,2701459.87307103,2659730.58816128
3989759.41879158,53382.9369953441,40.9031854478607,2104.82661434347,2695867.05921533,2650536.25177699
3989769.53879159,52871.2635103926,39.0354648758981,2104.01493239442,2689923.54970612,2640443.44192514
3989779.3387916,52351.1422765122,37.2261610009155,2103.09483305258,2683675.75214858,2629679.03051507
3989789.45879161,51790.4954584059,35.3571841748135,2101.96742108756,2676649.64112034,2617411.18915158
3989799.57879162,51207.4982121791,33.4877116624106,2100.65179572966,2669034.95120973,2603758.15039491
3989809.37879163,50611.9121362207,31.677010807407,2099.1369821555,2660890.32264652,2588966.35534719
3989819.39893812,49981.1827415486,29.8254388788632,2097.29619216113,2651772.21431256,2572055.56053886
3989829.31893813,49319.4286646266,27.9923764379959,2095.15816627313,2641754.31878837,2553068.7039727
3989839.29893814,48628.9003421318,26.1484489681462,2092.63036759905,2630672.47020808,2531365.87505136
