time,altitude,phase,airspeed,ergy
3.98785e+06,59825.4,89.8341,2110.73,2.76108e+06,2.52207e+06,2.76109e+06
3.98786e+06,59574.3,88.0083,2110.79,2.75916e+06,2.49606e+06,2.75917e+06
3.98787e+06,59309.2,86.1525,2110.84,2.75712e+06,2.46537e+06,2.75713e+06
3.98788e+06,59039.2,84.3252,2110.88,2.75501e+06,2.42989e+06,2.75502e+06
3.98789e+06,58762.4,82.4971,2110.91,2.75281e+06,2.38757e+06,2.75282e+06
3.9879e+06,58479.7,80.6683,2110.91,2.75053e+06,2.3359e+06,2.75054e+06
3.98791e+06,58183.9,78.8093,2110.9,2.74809e+06,2.26956e+06,2.7481e+06
3.98792e+06,57881.2,76.9788,2110.87,2.74556e+06,2.18544e+06,2.74557e+06
3.98793e+06,57565.8,75.1476,2110.82,2.74288e+06,2.07513e+06,2.74289e+06
3.98794e+06,57240.2,73.3155,2110.75,2.74006e+06,1.92692e+06,2.74007e+06
3.98795e+06,56901.5,71.4532,2110.65,2.73708e+06,1.71796e+06,2.73709e+06
3.98796e+06,56558.5,69.6194,2110.51,2.73398e+06,1.43003e+06,2.734e+06
3.98797e+06,56201,67.7848,2110.35,2.73071e+06,1.02068e+06,2.73072e+06
3.98798e+06,55827.3,65.9494,2110.15,2.72723e+06,480502,2.72724e+06
3.98799e+06,55435.1,64.0836,2109.91,2.72349e+06,450.765,2.72351e+06
3.988e+06,55042.4,62.2613,2109.62,2.71966e+06,2.82159e+06,2.71967e+06
3.98801e+06,54628.2,60.4086,2109.27,2.71551e+06,2.82159e+06,2.71553e+06
3.98802e+06,54193.4,58.555,2108.87,2.71108e+06,2.82159e+06,2.71109e+06
3.98803e+06,53741.3,56.7006,2108.39,2.70634e+06,2.82159e+06,2.70636e+06
3.98804e+06,53284,54.875,2107.84,2.70139e+06,2.82159e+06,2.70141e+06
3.98805e+06,52800.3,53.019,2107.18,2.696e+06,2.82159e+06,2.69602e+06
3.98806e+06,52290.9,51.1623,2106.42,2.69017e+06,2.82159e+06,2.69019e+06
3.98807e+06,51762.5,49.3049,2105.53,2.6839e+06,2.82159e+06,2.68392e+06
3.98808e+06,51224.6,47.4764,2104.5,2.67726e+06,2.82159e+06,2.67728e+06
3.98809e+06,50649.8,45.6197,2103.29,2.66995e+06,2.82159e+06,2.66996e+06
3.9881e+06,50051.7,43.7718,2101.89,2.66202e+06,2.82159e+06,2.66203e+06
3.98811e+06,49431.6,41.9235,2100.26,2.65339e+06,2.82159e+06,2.6534e+06
3.98812e+06,48777.6,40.075,2098.37,2.64394e+06,2.82159e+06,2.64395e+06
3.98813e+06,48085.8,38.2118,2096.14,2.63346e+06,2.82159e+06,2.63347e+06
3.98814e+06,47369.9,36.3635,2093.55,2.62202e+06,2.82159e+06,2.62203e+06
